date,name,amount
20080910,Medicaid,899
20080911,Medicaid,835
20080912,Medicaid,651
20080915,Medicaid,791
20080916,Medicaid,596
20080917,Medicaid,493
20080918,Medicaid,916
20080919,Medicaid,584
20080922,Medicaid,323
20080923,Medicaid,1525
20080924,Medicaid,698
20080925,Medicaid,1655
20080926,Medicaid,586
20080929,Medicaid,619
20080930,Medicaid,603
20081001,Medicaid,730
20081002,Medicaid,1607
20081003,Medicaid,617
20081006,Medicaid,780
20081007,Medicaid,1088
20081008,Medicaid,511
20081009,Medicaid,1521
20081010,Medicaid,927
20081014,Medicaid,993
20081015,Medicaid,875
20081016,Medicaid,1061
20081017,Medicaid,1003
20081020,Medicaid,564
20081021,Medicaid,567
20081022,Medicaid,467
20081023,Medicaid,1049
20081024,Medicaid,418
20081027,Medicaid,654
20081028,Medicaid,668
20081029,Medicaid,983
20081030,Medicaid,1486
20081031,Medicaid,418
20081103,Medicaid,753
20081104,Medicaid,638
20081105,Medicaid,662
20081106,Medicaid,1031
20081107,Medicaid,951
20081110,Medicaid,733
20081112,Medicaid,1412
20081113,Medicaid,1861
20081114,Medicaid,760
20081117,Medicaid,896
20081118,Medicaid,833
20081119,Medicaid,469
20081120,Medicaid,989
20081121,Medicaid,920
20081124,Medicaid,567
20081125,Medicaid,487
20081126,Medicaid,1054
20081128,Medicaid,1173
20081201,Medicaid,1017
20081202,Medicaid,577
20081203,Medicaid,634
20081204,Medicaid,1191
20081205,Medicaid,1074
20081208,Medicaid,438
20081209,Medicaid,851
20081210,Medicaid,1145
20081211,Medicaid,1186
20081212,Medicaid,1210
20081215,Medicaid,391
20081216,Medicaid,640
20081217,Medicaid,391
20081218,Medicaid,1303
20081219,Medicaid,1157
20081222,Medicaid,411
20081223,Medicaid,634
20081224,Medicaid,819
20081226,Medicaid,1068
20081229,Medicaid,821
20081230,Medicaid,508
20081231,Medicaid,258
20090102,Medicaid,1648
20090105,Medicaid,632
20090106,Medicaid,921
20090107,Medicaid,537
20090108,Medicaid,1466
20090109,Medicaid,1144
20090112,Medicaid,614
20090113,Medicaid,925
20090114,Medicaid,640
20090115,Medicaid,1156
20090116,Medicaid,943
20090120,Medicaid,505
20090121,Medicaid,462
20090122,Medicaid,1226
20090123,Medicaid,613
20090126,Medicaid,522
20090127,Medicaid,594
20090128,Medicaid,448
20090129,Medicaid,1411
20090130,Medicaid,731
20090202,Medicaid,630
20090203,Medicaid,885
20090204,Medicaid,708
20090205,Medicaid,1455
20090206,Medicaid,716
20090209,Medicaid,675
20090210,Medicaid,747
20090211,Medicaid,1450
20090212,Medicaid,981
20090213,Medicaid,1419
20090217,Medicaid,374
20090218,Medicaid,1047
20090219,Medicaid,1089
20090220,Medicaid,670
20090223,Medicaid,407
20090224,Medicaid,869
20090225,Medicaid,1268
20090226,Medicaid,2483
20090227,Medicaid,968
20090302,Medicaid,1629
20090303,Medicaid,866
20090304,Medicaid,1122
20090305,Medicaid,1738
20090306,Medicaid,968
20090309,Medicaid,722
20090310,Medicaid,1392
20090311,Medicaid,2154
20090312,Medicaid,2611
20090313,Medicaid,690
20090316,Medicaid,689
20090317,Medicaid,726
20090318,Medicaid,868
20090319,Medicaid,1191
20090320,Medicaid,1036
20090323,Medicaid,498
20090324,Medicaid,1441
20090325,Medicaid,1105
20090326,Medicaid,1836
20090327,Medicaid,491
20090330,Medicaid,1360
20090331,Medicaid,694
20090401,Medicaid,2313
20090402,Medicaid,1995
20090403,Medicaid,682
20090406,Medicaid,678
20090407,Medicaid,1426
20090408,Medicaid,998
20090409,Medicaid,1785
20090410,Medicaid,1358
20090413,Medicaid,908
20090414,Medicaid,793
20090415,Medicaid,871
20090416,Medicaid,1709
20090417,Medicaid,948
20090420,Medicaid,607
20090421,Medicaid,703
20090422,Medicaid,661
20090423,Medicaid,1603
20090424,Medicaid,1051
20090427,Medicaid,901
20090428,Medicaid,932
20090429,Medicaid,1001
20090430,Medicaid,1897
20090501,Medicaid,748
20090504,Medicaid,1141
20090505,Medicaid,1860
20090506,Medicaid,868
20090507,Medicaid,1541
20090508,Medicaid,692
20090511,Medicaid,871
20090512,Medicaid,969
20090513,Medicaid,1115
20090514,Medicaid,1712
20090515,Medicaid,824
20090518,Medicaid,1030
20090519,Medicaid,477
20090520,Medicaid,919
20090521,Medicaid,1344
20090522,Medicaid,974
20090526,Medicaid,875
20090527,Medicaid,1102
20090528,Medicaid,2300
20090529,Medicaid,863
20090601,Medicaid,705
20090602,Medicaid,753
20090603,Medicaid,865
20090604,Medicaid,1319
20090605,Medicaid,1015
20090608,Medicaid,588
20090609,Medicaid,1553
20090610,Medicaid,1407
20090611,Medicaid,1467
20090612,Medicaid,676
20090615,Medicaid,1005
20090616,Medicaid,657
20090617,Medicaid,562
20090618,Medicaid,1930
20090619,Medicaid,647
20090622,Medicaid,726
20090623,Medicaid,859
20090624,Medicaid,687
20090625,Medicaid,1815
20090626,Medicaid,508
20090629,Medicaid,1126
20090630,Medicaid,801
20090701,Medicaid,1117
20090702,Medicaid,1715
20090706,Medicaid,665
20090707,Medicaid,1286
20090708,Medicaid,1485
20090709,Medicaid,1258
20090710,Medicaid,472
20090713,Medicaid,773
20090714,Medicaid,1566
20090715,Medicaid,744
20090716,Medicaid,1590
20090717,Medicaid,661
20090720,Medicaid,357
20090721,Medicaid,868
20090722,Medicaid,925
20090723,Medicaid,1341
20090724,Medicaid,565
20090727,Medicaid,590
20090728,Medicaid,1327
20090729,Medicaid,702
20090730,Medicaid,2023
20090731,Medicaid,463
20090803,Medicaid,568
20090804,Medicaid,841
20090805,Medicaid,834
20090806,Medicaid,1483
20090807,Medicaid,881
20090810,Medicaid,677
20090811,Medicaid,1809
20090812,Medicaid,1424
20090813,Medicaid,1444
20090814,Medicaid,857
20090817,Medicaid,641
20090818,Medicaid,1094
20090819,Medicaid,547
20090820,Medicaid,1293
20090821,Medicaid,989
20090824,Medicaid,486
20090825,Medicaid,956
20090826,Medicaid,583
20090827,Medicaid,1568
20090828,Medicaid,629
20090831,Medicaid,603
20090901,Medicaid,935
20090902,Medicaid,973
20090903,Medicaid,1666
20090904,Medicaid,1211
20090908,Medicaid,1008
20090909,Medicaid,1265
20090910,Medicaid,1983
20090911,Medicaid,1272
20090914,Medicaid,344
20090915,Medicaid,858
20090916,Medicaid,792
20090917,Medicaid,1191
20090918,Medicaid,933
20090921,Medicaid,428
20090922,Medicaid,611
20090923,Medicaid,845
20090924,Medicaid,1504
20090925,Medicaid,575
20090928,Medicaid,1355
20090929,Medicaid,728
20090930,Medicaid,587
20091001,Medicaid,1059
20091002,Medicaid,536
20091005,Medicaid,254
20091006,Medicaid,537
20091007,Medicaid,309
20091008,Medicaid,253
20091009,Medicaid,480
20091013,Medicaid,128
20091014,Medicaid,1469
20091015,Medicaid,1438
20091016,Medicaid,729
20091019,Medicaid,608
20091020,Medicaid,660
20091021,Medicaid,639
20091022,Medicaid,1349
20091023,Medicaid,859
20091026,Medicaid,324
20091027,Medicaid,925
20091028,Medicaid,1153
20091029,Medicaid,2035
20091030,Medicaid,810
20091102,Medicaid,631
20091103,Medicaid,1116
20091104,Medicaid,791
20091105,Medicaid,1528
20091106,Medicaid,1254
20091109,Medicaid,704
20091110,Medicaid,1796
20091112,Medicaid,1542
20091113,Medicaid,1205
20091116,Medicaid,11471
20091117,Medicaid,1163
20091118,Medicaid,1005
20091119,Medicaid,1469
20091120,Medicaid,1177
20091123,Medicaid,614
20091124,Medicaid,924
20091125,Medicaid,18812
20091127,Medicaid,1374
20091130,Medicaid,848
20091201,Medicaid,1118
20091202,Medicaid,838
20091203,Medicaid,1162
20091204,Medicaid,681
20091207,Medicaid,1277
20091208,Medicaid,1238
20091209,Medicaid,923
20091210,Medicaid,1703
20091211,Medicaid,1446
20091214,Medicaid,678
20091215,Medicaid,983
20091216,Medicaid,875
20091217,Medicaid,1184
20091218,Medicaid,785
20091221,Medicaid,459
20091222,Medicaid,1139
20091223,Medicaid,1162
20091224,Medicaid,1042
20091228,Medicaid,724
20091229,Medicaid,1306
20091230,Medicaid,534
20091231,Medicaid,1404
20100104,Medicaid,929
20100105,Medicaid,1050
20100106,Medicaid,1080
20100107,Medicaid,1392
20100108,Medicaid,956
20100111,Medicaid,566
20100112,Medicaid,1729
20100113,Medicaid,1326
20100114,Medicaid,1947
20100115,Medicaid,1616
20100119,Medicaid,379
20100120,Medicaid,1022
20100121,Medicaid,1320
20100122,Medicaid,920
20100125,Medicaid,459
20100126,Medicaid,889
20100127,Medicaid,568
20100128,Medicaid,1900
20100129,Medicaid,922
20100201,Medicaid,670
20100202,Medicaid,932
20100203,Medicaid,1066
20100204,Medicaid,1066
20100205,Medicaid,1448
20100208,Medicaid,525
20100209,Medicaid,1382
20100210,Medicaid,909
20100211,Medicaid,1933
20100212,Medicaid,1517
20100216,Medicaid,736
20100217,Medicaid,1193
20100218,Medicaid,1453
20100219,Medicaid,1094
20100222,Medicaid,499
20100223,Medicaid,499
20100224,Medicaid,1003
20100225,Medicaid,1936
20100226,Medicaid,455
20100301,Medicaid,598
20100302,Medicaid,1007
20100303,Medicaid,1181
20100304,Medicaid,1509
20100305,Medicaid,1056
20100308,Medicaid,943
20100309,Medicaid,1521
20100310,Medicaid,1199
20100311,Medicaid,1714
20100312,Medicaid,914
20100315,Medicaid,756
20100316,Medicaid,799
20100317,Medicaid,994
20100318,Medicaid,1403
20100319,Medicaid,837
20100322,Medicaid,398
20100323,Medicaid,939
20100324,Medicaid,960
20100325,Medicaid,1521
20100326,Medicaid,542
20100329,Medicaid,583
20100330,Medicaid,783
20100331,Medicaid,733
20100401,Medicaid,1330
20100402,Medicaid,955
20100405,Medicaid,723
20100406,Medicaid,1839
20100407,Medicaid,1146
20100408,Medicaid,1804
20100409,Medicaid,932
20100412,Medicaid,435
20100413,Medicaid,1254
20100414,Medicaid,1453
20100415,Medicaid,1403
20100416,Medicaid,887
20100419,Medicaid,587
20100420,Medicaid,999
20100421,Medicaid,681
20100422,Medicaid,1164
20100423,Medicaid,647
20100426,Medicaid,464
20100427,Medicaid,1281
20100428,Medicaid,851
20100429,Medicaid,1932
20100430,Medicaid,497
20100503,Medicaid,744
20100504,Medicaid,1135
20100505,Medicaid,448
20100506,Medicaid,1337
20100507,Medicaid,1257
20100510,Medicaid,893
20100511,Medicaid,1672
20100512,Medicaid,1230
20100513,Medicaid,1569
20100514,Medicaid,877
20100517,Medicaid,679
20100518,Medicaid,1628
20100519,Medicaid,1151
20100520,Medicaid,1155
20100521,Medicaid,985
20100524,Medicaid,489
20100525,Medicaid,1313
20100526,Medicaid,1050
20100527,Medicaid,1912
20100528,Medicaid,1077
20100601,Medicaid,763
20100602,Medicaid,835
20100603,Medicaid,1680
20100604,Medicaid,837
20100607,Medicaid,827
20100608,Medicaid,1685
20100609,Medicaid,953
20100610,Medicaid,1639
20100611,Medicaid,852
20100614,Medicaid,1100
20100615,Medicaid,1137
20100616,Medicaid,632
20100617,Medicaid,2198
20100618,Medicaid,1006
20100621,Medicaid,434
20100622,Medicaid,1152
20100623,Medicaid,886
20100624,Medicaid,1798
20100625,Medicaid,515
20100628,Medicaid,475
20100629,Medicaid,1026
20100630,Medicaid,638
20100701,Medicaid,1378
20100702,Medicaid,1361
20100706,Medicaid,933
20100707,Medicaid,1738
20100708,Medicaid,1780
20100709,Medicaid,1146
20100712,Medicaid,1248
20100713,Medicaid,657
20100714,Medicaid,608
20100715,Medicaid,2198
20100716,Medicaid,1272
20100719,Medicaid,443
20100720,Medicaid,1120
20100721,Medicaid,633
20100722,Medicaid,1136
20100723,Medicaid,949
20100726,Medicaid,445
20100727,Medicaid,1036
20100728,Medicaid,502
20100729,Medicaid,1824
20100730,Medicaid,1055
20100802,Medicaid,544
20100803,Medicaid,1327
20100804,Medicaid,824
20100805,Medicaid,1787
20100806,Medicaid,1260
20100809,Medicaid,708
20100810,Medicaid,1315
20100811,Medicaid,741
20100812,Medicaid,1996
20100813,Medicaid,1245
20100816,Medicaid,565
20100817,Medicaid,954
20100818,Medicaid,676
20100819,Medicaid,1685
20100820,Medicaid,860
20100823,Medicaid,646
20100824,Medicaid,987
20100825,Medicaid,601
20100826,Medicaid,1793
20100827,Medicaid,482
20100830,Medicaid,508
20100831,Medicaid,1006
20100901,Medicaid,771
20100902,Medicaid,1278
20100903,Medicaid,1126
20100907,Medicaid,365
20100908,Medicaid,2419
20100909,Medicaid,1644
20100910,Medicaid,1184
20100913,Medicaid,987
20100914,Medicaid,816
20100915,Medicaid,1226
20100916,Medicaid,1879
20100917,Medicaid,704
20100920,Medicaid,653
20100921,Medicaid,892
20100922,Medicaid,687
20100923,Medicaid,1459
20100924,Medicaid,671
20100927,Medicaid,431
20100928,Medicaid,714
20100929,Medicaid,556
20100930,Medicaid,2103
20101001,Medicaid,971
20101004,Medicaid,1040
20101005,Medicaid,1395
20101006,Medicaid,599
20101007,Medicaid,1877
20101008,Medicaid,1034
20101012,Medicaid,764
20101013,Medicaid,1583
20101014,Medicaid,1799
20101015,Medicaid,1510
20101018,Medicaid,819
20101019,Medicaid,1126
20101020,Medicaid,615
20101021,Medicaid,1901
20101022,Medicaid,1026
20101025,Medicaid,553
20101026,Medicaid,1061
20101027,Medicaid,1073
20101028,Medicaid,1982
20101029,Medicaid,555
20101101,Medicaid,610
20101102,Medicaid,815
20101103,Medicaid,924
20101104,Medicaid,1776
20101105,Medicaid,1634
20101108,Medicaid,600
20101109,Medicaid,1434
20101110,Medicaid,1494
20101112,Medicaid,2756
20101115,Medicaid,726
20101116,Medicaid,922
20101117,Medicaid,961
20101118,Medicaid,1951
20101119,Medicaid,1087
20101122,Medicaid,670
20101123,Medicaid,1057
20101124,Medicaid,1367
20101126,Medicaid,1254
20101129,Medicaid,712
20101130,Medicaid,1444
20101201,Medicaid,680
20101202,Medicaid,2669
20101203,Medicaid,864
20101206,Medicaid,602
20101207,Medicaid,1706
20101208,Medicaid,1112
20101209,Medicaid,1491
20101210,Medicaid,1069
20101213,Medicaid,927
20101214,Medicaid,1377
20101215,Medicaid,780
20101216,Medicaid,1993
20101217,Medicaid,981
20101220,Medicaid,722
20101221,Medicaid,1164
20101222,Medicaid,1030
20101223,Medicaid,2029
20101227,Medicaid,231
20101228,Medicaid,675
20101229,Medicaid,1303
20101230,Medicaid,3033
20110103,Medicaid,381
20110104,Medicaid,2234
20110105,Medicaid,822
20110106,Medicaid,1113
20110107,Medicaid,756
20110110,Medicaid,1323
20110111,Medicaid,781
20110112,Medicaid,738
20110113,Medicaid,1873
20110114,Medicaid,840
20110118,Medicaid,427
20110119,Medicaid,915
20110120,Medicaid,1030
20110121,Medicaid,790
20110124,Medicaid,420
20110125,Medicaid,976
20110126,Medicaid,756
20110127,Medicaid,1816
20110128,Medicaid,320
20110131,Medicaid,322
20110201,Medicaid,1236
20110202,Medicaid,532
20110203,Medicaid,1651
20110204,Medicaid,464
20110207,Medicaid,919
20110208,Medicaid,1338
20110209,Medicaid,962
20110210,Medicaid,1462
20110211,Medicaid,1370
20110214,Medicaid,644
20110215,Medicaid,731
20110216,Medicaid,864
20110217,Medicaid,1630
20110218,Medicaid,1271
20110222,Medicaid,390
20110223,Medicaid,857
20110224,Medicaid,1923
20110225,Medicaid,538
20110228,Medicaid,385
20110301,Medicaid,1042
20110302,Medicaid,658
20110303,Medicaid,1749
20110304,Medicaid,425
20110307,Medicaid,1152
20110308,Medicaid,969
20110309,Medicaid,821
20110310,Medicaid,1654
20110311,Medicaid,1092
20110314,Medicaid,331
20110315,Medicaid,937
20110316,Medicaid,916
20110317,Medicaid,2021
20110318,Medicaid,806
20110321,Medicaid,630
20110322,Medicaid,1257
20110323,Medicaid,500
20110324,Medicaid,1445
20110325,Medicaid,546
20110328,Medicaid,413
20110329,Medicaid,1500
20110330,Medicaid,736
20110331,Medicaid,976
20110401,Medicaid,874
20110404,Medicaid,1985
20110405,Medicaid,1566
20110406,Medicaid,541
20110407,Medicaid,1739
20110408,Medicaid,689
20110411,Medicaid,1060
20110412,Medicaid,807
20110413,Medicaid,928
20110414,Medicaid,1191
20110415,Medicaid,887
20110418,Medicaid,13425
20110419,Medicaid,663
20110420,Medicaid,746
20110421,Medicaid,1716
20110422,Medicaid,434
20110425,Medicaid,620
20110426,Medicaid,737
20110427,Medicaid,1129
20110428,Medicaid,2027
20110429,Medicaid,485
20110502,Medicaid,592
20110503,Medicaid,1139
20110504,Medicaid,724
20110505,Medicaid,1569
20110506,Medicaid,475
20110509,Medicaid,1107
20110510,Medicaid,1212
20110511,Medicaid,1313
20110512,Medicaid,1893
20110513,Medicaid,796
20110516,Medicaid,563
20110517,Medicaid,621
20110518,Medicaid,772
20110519,Medicaid,1543
20110520,Medicaid,1397
20110523,Medicaid,415
20110524,Medicaid,778
20110525,Medicaid,904
20110526,Medicaid,2321
20110527,Medicaid,778
20110531,Medicaid,406
20110601,Medicaid,894
20110602,Medicaid,1225
20110603,Medicaid,711
20110606,Medicaid,1205
20110607,Medicaid,1594
20110608,Medicaid,761
20110609,Medicaid,1736
20110610,Medicaid,776
20110613,Medicaid,1199
20110614,Medicaid,908
20110615,Medicaid,685
20110616,Medicaid,1859
20110617,Medicaid,1314
20110620,Medicaid,617
20110621,Medicaid,1195
20110622,Medicaid,810
20110623,Medicaid,3131
20110624,Medicaid,531
20110627,Medicaid,477
20110628,Medicaid,2015
20110629,Medicaid,687
20110630,Medicaid,1976
20110701,Medicaid,1804
20110705,Medicaid,732
20110706,Medicaid,588
20110707,Medicaid,2323
20110708,Medicaid,836
20110711,Medicaid,642
20110712,Medicaid,982
20110713,Medicaid,508
20110714,Medicaid,2059
20110715,Medicaid,605
20110718,Medicaid,550
20110719,Medicaid,954
20110720,Medicaid,623
20110721,Medicaid,1304
20110722,Medicaid,525
20110725,Medicaid,313
20110726,Medicaid,977
20110727,Medicaid,350
20110728,Medicaid,1266
20110729,Medicaid,600
20110801,Medicaid,1323
20110802,Medicaid,377
20110803,Medicaid,777
20110804,Medicaid,1866
20110805,Medicaid,518
20110808,Medicaid,711
20110809,Medicaid,1107
20110810,Medicaid,587
20110811,Medicaid,1927
20110812,Medicaid,1096
20110815,Medicaid,409
20110816,Medicaid,769
20110817,Medicaid,747
20110818,Medicaid,1106
20110819,Medicaid,815
20110822,Medicaid,420
20110823,Medicaid,656
20110824,Medicaid,579
20110825,Medicaid,1434
20110826,Medicaid,483
20110829,Medicaid,620
20110830,Medicaid,611
20110831,Medicaid,507
20110901,Medicaid,1574
20110902,Medicaid,766
20110906,Medicaid,644
20110907,Medicaid,936
20110908,Medicaid,1677
20110909,Medicaid,1030
20110912,Medicaid,799
20110913,Medicaid,658
20110914,Medicaid,693
20110915,Medicaid,1400
20110916,Medicaid,869
20110919,Medicaid,318
20110920,Medicaid,886
20110921,Medicaid,511
20110922,Medicaid,1203
20110923,Medicaid,1136
20110926,Medicaid,400
20110927,Medicaid,893
20110928,Medicaid,882
20110929,Medicaid,1357
20110930,Medicaid,769
20111003,Medicaid,341
20111004,Medicaid,757
20111005,Medicaid,452
20111006,Medicaid,1008
20111007,Medicaid,1647
20111011,Medicaid,1464
20111012,Medicaid,1251
20111013,Medicaid,2230
20111014,Medicaid,1339
20111017,Medicaid,360
20111018,Medicaid,916
20111019,Medicaid,422
20111020,Medicaid,1058
20111021,Medicaid,962
20111024,Medicaid,351
20111025,Medicaid,1303
20111026,Medicaid,586
20111027,Medicaid,1387
20111028,Medicaid,485
20111031,Medicaid,396
20111101,Medicaid,915
20111102,Medicaid,909
20111103,Medicaid,1499
20111104,Medicaid,859
20111107,Medicaid,1221
20111108,Medicaid,1273
20111109,Medicaid,970
20111110,Medicaid,2294
20111114,Medicaid,762
20111115,Medicaid,860
20111116,Medicaid,580
20111117,Medicaid,1734
20111118,Medicaid,1002
20111121,Medicaid,386
20111122,Medicaid,670
20111123,Medicaid,973
20111125,Medicaid,913
20111128,Medicaid,762
20111129,Medicaid,1156
20111130,Medicaid,717
20111201,Medicaid,1629
20111202,Medicaid,434
20111205,Medicaid,857
20111206,Medicaid,1245
20111207,Medicaid,1083
20111208,Medicaid,1396
20111209,Medicaid,784
20111212,Medicaid,791
20111213,Medicaid,1044
20111214,Medicaid,824
20111215,Medicaid,1610
20111216,Medicaid,672
20111219,Medicaid,377
20111220,Medicaid,1054
20111221,Medicaid,790
20111222,Medicaid,1332
20111223,Medicaid,685
20111227,Medicaid,563
20111228,Medicaid,1359
20111229,Medicaid,1225
20111230,Medicaid,755
20120103,Medicaid,448
20120104,Medicaid,938
20120105,Medicaid,1188
20120106,Medicaid,775
20120109,Medicaid,1127
20120110,Medicaid,1393
20120111,Medicaid,767
20120112,Medicaid,1433
20120113,Medicaid,1091
20120117,Medicaid,196
20120118,Medicaid,1137
20120119,Medicaid,1140
20120120,Medicaid,1030
20120123,Medicaid,436
20120124,Medicaid,608
20120125,Medicaid,537
20120126,Medicaid,1758
20120127,Medicaid,354
20120130,Medicaid,400
20120131,Medicaid,892
20120201,Medicaid,612
20120202,Medicaid,1451
20120203,Medicaid,802
20120206,Medicaid,754
20120207,Medicaid,1496
20120208,Medicaid,678
20120209,Medicaid,1514
20120210,Medicaid,1399
20120213,Medicaid,353
20120214,Medicaid,682
20120215,Medicaid,685
20120216,Medicaid,1863
20120217,Medicaid,1621
20120221,Medicaid,407
20120222,Medicaid,954
20120223,Medicaid,1511
20120224,Medicaid,742
20120227,Medicaid,444
20120228,Medicaid,834
20120229,Medicaid,681
20120301,Medicaid,2215
20120302,Medicaid,392
20120305,Medicaid,925
20120306,Medicaid,1212
20120307,Medicaid,826
20120308,Medicaid,1434
20120309,Medicaid,840
20120312,Medicaid,953
20120313,Medicaid,1375
20120314,Medicaid,791
20120315,Medicaid,1836
20120316,Medicaid,979
20120319,Medicaid,389
20120320,Medicaid,1313
20120321,Medicaid,406
20120322,Medicaid,1342
20120323,Medicaid,763
20120326,Medicaid,341
20120327,Medicaid,521
20120328,Medicaid,1141
20120329,Medicaid,1330
20120330,Medicaid,445
20120402,Medicaid,682
20120403,Medicaid,1141
20120404,Medicaid,763
20120405,Medicaid,1287
20120406,Medicaid,1203
20120409,Medicaid,555
20120410,Medicaid,1260
20120411,Medicaid,1319
20120412,Medicaid,1498
20120413,Medicaid,1267
20120416,Medicaid,543
20120417,Medicaid,774
20120418,Medicaid,646
20120419,Medicaid,1904
20120420,Medicaid,731
20120423,Medicaid,456
20120424,Medicaid,1114
20120425,Medicaid,802
20120426,Medicaid,1757
20120427,Medicaid,376
20120430,Medicaid,416
20120501,Medicaid,1089
20120502,Medicaid,445
20120503,Medicaid,1746
20120504,Medicaid,619
20120507,Medicaid,1137
20120508,Medicaid,1350
20120509,Medicaid,838
20120510,Medicaid,1433
20120511,Medicaid,1662
20120514,Medicaid,502
20120515,Medicaid,847
20120516,Medicaid,1079
20120517,Medicaid,1825
20120518,Medicaid,886
20120521,Medicaid,340
20120522,Medicaid,785
20120523,Medicaid,955
20120524,Medicaid,1020
20120525,Medicaid,976
20120529,Medicaid,674
20120530,Medicaid,1041
20120531,Medicaid,1565
20120601,Medicaid,1193
20120604,Medicaid,383
20120605,Medicaid,1334
20120607,Medicaid,1636
20120608,Medicaid,994
20120611,Medicaid,486
20120612,Medicaid,1211
20120613,Medicaid,1332
20120614,Medicaid,1874
20120615,Medicaid,1218
20120618,Medicaid,767
20120619,Medicaid,758
20120620,Medicaid,1131
20120621,Medicaid,1897
20120622,Medicaid,1415
20120625,Medicaid,382
20120626,Medicaid,870
20120627,Medicaid,873
20120628,Medicaid,1576
20120629,Medicaid,946
20120702,Medicaid,285
20120703,Medicaid,747
20120705,Medicaid,1857
20120706,Medicaid,826
20120709,Medicaid,2171
20120710,Medicaid,1313
20120711,Medicaid,862
20120712,Medicaid,1164
20120713,Medicaid,964
20120716,Medicaid,1041
20120717,Medicaid,758
20120718,Medicaid,726
20120719,Medicaid,1696
20120720,Medicaid,627
20120723,Medicaid,363
20120724,Medicaid,662
20120725,Medicaid,475
20120726,Medicaid,1037
20120727,Medicaid,1126
20120730,Medicaid,387
20120731,Medicaid,804
20120801,Medicaid,1047
20120802,Medicaid,1136
20120803,Medicaid,560
20120806,Medicaid,671
20120807,Medicaid,1857
20120808,Medicaid,1032
20120809,Medicaid,1139
20120810,Medicaid,781
20120813,Medicaid,910
20120814,Medicaid,683
20120815,Medicaid,1202
20120816,Medicaid,1341
20120817,Medicaid,961
20120820,Medicaid,544
20120821,Medicaid,680
20120822,Medicaid,480
20120823,Medicaid,1646
20120824,Medicaid,495
20120827,Medicaid,665
20120828,Medicaid,995
20120829,Medicaid,454
20120830,Medicaid,1417
20120831,Medicaid,408
20120904,Medicaid,670
20120905,Medicaid,1159
20120906,Medicaid,1559
20120907,Medicaid,1344
20120910,Medicaid,537
20120911,Medicaid,1027
20120912,Medicaid,1175
20120913,Medicaid,1793
20120914,Medicaid,1198
20120917,Medicaid,325
20120918,Medicaid,765
20120919,Medicaid,918
20120920,Medicaid,1443
20120921,Medicaid,921
20120924,Medicaid,525
20120925,Medicaid,1484
20120926,Medicaid,1538
20120927,Medicaid,1139
20120928,Medicaid,906
20121001,Medicaid,378
20121002,Medicaid,860
20121003,Medicaid,960
20121004,Medicaid,1220
20121005,Medicaid,2040
20121009,Medicaid,705
20121010,Medicaid,1355
20121011,Medicaid,2525
20121012,Medicaid,861
20121015,Medicaid,507
20121016,Medicaid,652
20121017,Medicaid,1043
20121018,Medicaid,1818
20121019,Medicaid,734
20121022,Medicaid,403
20121023,Medicaid,905
20121024,Medicaid,571
20121025,Medicaid,2155
20121026,Medicaid,500
20121029,Medicaid,511
20121030,Medicaid,1715
20121031,Medicaid,114
20121101,Medicaid,945
20121102,Medicaid,367
20121105,Medicaid,743
20121106,Medicaid,1210
20121107,Medicaid,1500
20121108,Medicaid,1292
20121109,Medicaid,1045
20121113,Medicaid,1156
20121114,Medicaid,1043
20121115,Medicaid,2260
20121116,Medicaid,1158
20121119,Medicaid,488
20121120,Medicaid,961
20121121,Medicaid,649
20121123,Medicaid,688
20121126,Medicaid,468
20121127,Medicaid,1543
20121128,Medicaid,567
20121129,Medicaid,2113
20121130,Medicaid,401
20121203,Medicaid,659
20121204,Medicaid,1292
20121205,Medicaid,1037
20121206,Medicaid,1715
20121207,Medicaid,1279
20121210,Medicaid,684
20121211,Medicaid,1279
20121212,Medicaid,529
20121213,Medicaid,1796
20121214,Medicaid,761
20121217,Medicaid,863
20121218,Medicaid,970
20121219,Medicaid,867
20121220,Medicaid,1510
20121221,Medicaid,1161
20121224,Medicaid,352
20121226,Medicaid,453
20121227,Medicaid,1465
20121228,Medicaid,2274
20121231,Medicaid,447
20130102,Medicaid,598
20130103,Medicaid,1663
20130104,Medicaid,684
20130107,Medicaid,615
20130108,Medicaid,2123
20130109,Medicaid,314
20130110,Medicaid,1142
20130111,Medicaid,740
20130114,Medicaid,773
20130115,Medicaid,649
20130116,Medicaid,1057
20130117,Medicaid,2400
20130118,Medicaid,888
20130122,Medicaid,392
20130123,Medicaid,872
20130124,Medicaid,1879
20130125,Medicaid,599
20130128,Medicaid,661
20130129,Medicaid,895
20130130,Medicaid,795
20130131,Medicaid,1578
20130201,Medicaid,950
20130204,Medicaid,433
20130205,Medicaid,1068
20130206,Medicaid,511
20130207,Medicaid,2052
20130208,Medicaid,954
20130211,Medicaid,284
20130212,Medicaid,1530
20130213,Medicaid,925
20130214,Medicaid,1540
20130215,Medicaid,1595
20130219,Medicaid,905
20130220,Medicaid,1096
20130221,Medicaid,983
20130222,Medicaid,735
20130225,Medicaid,597
20130226,Medicaid,1210
20130227,Medicaid,917
20130228,Medicaid,2003
20130301,Medicaid,804
20130304,Medicaid,801
20130305,Medicaid,1377
20130306,Medicaid,434
20130307,Medicaid,1314
20130308,Medicaid,936
